generation,best_fitness,avg_fitness,diversity
0,0.21428571428571427,0.03964285714285714,400
1,0.21428571428571427,0.13982142857142857,200
2,0.2857142857142857,0.20053571428571426,200
3,0.2857142857142857,0.24294642857142856,198
4,0.32142857142857145,0.2674107142857143,197
5,0.35714285714285715,0.2899107142857143,198
6,0.35714285714285715,0.32375,198
7,0.39285714285714285,0.34089285714285716,198
8,0.42857142857142855,0.3594642857142857,200
9,0.42857142857142855,0.3907142857142857,197
10,0.5,0.40732142857142856,195
11,0.5,0.44705357142857144,200
12,0.5357142857142857,0.47294642857142855,196
13,0.5357142857142857,0.4957142857142857,199
14,0.5714285714285714,0.5102678571428572,195
15,0.6071428571428571,0.5299107142857142,194
16,0.6071428571428571,0.5622321428571428,199
17,0.6428571428571429,0.5780357142857142,192
18,0.6428571428571429,0.5959821428571428,195
19,0.6785714285714286,0.6095535714285715,196
20,0.6785714285714286,0.6294642857142857,196
21,0.7142857142857143,0.6416964285714286,192
22,0.7142857142857143,0.6647321428571429,195
23,0.75,0.676607142857143,195
24,0.75,0.6998214285714286,195
25,0.75,0.7115178571428571,193
26,0.7857142857142857,0.7136607142857143,197
27,0.7857142857142857,0.7307142857142856,197
28,0.7857142857142857,0.7439285714285714,194
29,0.7857142857142857,0.7476785714285714,191
30,0.8214285714285714,0.7522321428571429,187
31,0.8214285714285714,0.7642857142857143,195
32,0.8214285714285714,0.7797321428571428,192
33,0.8571428571428571,0.7804464285714287,192
34,0.8571428571428571,0.7967857142857143,198
35,0.8928571428571429,0.812767857142857,189
36,0.8928571428571429,0.8342857142857143,191
37,0.8928571428571429,0.846875,190
38,0.9285714285714286,0.8473214285714286,195
39,0.9285714285714286,0.8654464285714286,199
40,0.9642857142857143,0.8825,195
41,0.9642857142857143,0.8952678571428571,199
42,0.9642857142857143,0.9174107142857143,192
43,0.9642857142857143,0.9154464285714287,190
44,0.9642857142857143,0.9125,197
45,0.9642857142857143,0.91375,193
46,0.9642857142857143,0.9166964285714286,186
47,0.9642857142857143,0.9191964285714286,196
48,0.9642857142857143,0.9089285714285714,197
49,1.0,0.9191964285714286,185
